Ejercicio,REGION,Código Entidad,Entidad,Código Departamento,Departamento,Código Clase,Clase,Código Sección,Sección,Código Grupo,Grupo,Código Recurso,Recurso,Asignado,Modificado,Vigente,Devengado,Percibido
2020,REGIÓN IV SURORIENTE,12100609,MUNICIPALIDAD DE TAXISCO,0600,SANTA ROSA,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23100,DISMINUCIÓN DE DISPONIBILIDADES,23110,DISMINUCIÓN DE CAJA Y BANCOS,23110,DISMINUCIÓN DE CAJA Y BANCOS,0.00,2145945.35,2145945.35,0.00,0.00
2020,REGIÓN IV SURORIENTE,12100609,MUNICIPALIDAD DE TAXISCO,0600,SANTA ROSA,24000,ENDEUDAMIENTO PÚBLICO INTERNO,24400,OBTENCIÓN DE PRESTAMOS INTERNOS A LARGO PLAZO,24410,DEL SECTOR PRIVADO,24410,DEL SECTOR PRIVADO,0.00,54450.00,54450.00,0.00,0.00
2020,REGIÓN IV SURORIENTE,12100610,MUNICIPALIDAD DE SANTA MARIA IXHUATAN,0600,SANTA ROSA,10000,INGRESOS TRIBUTARIOS,10100,IMPUESTOS DIRECTOS,10140,IMPUESTOS MUNICIPALES,10141,SOBRE LA TENENCIA DE PATRIMONIO,180000.00,0.00,180000.00,17134.00,17134.00
2020,REGIÓN IV SURORIENTE,12100610,MUNICIPALIDAD DE SANTA MARIA IXHUATAN,0600,SANTA ROSA,10000,INGRESOS TRIBUTARIOS,10100,IMPUESTOS DIRECTOS,10140,IMPUESTOS MUNICIPALES,10149,IMPUESTOS VARIOS MUNICIPALES,15000.00,0.00,15000.00,1400.00,1400.00
2020,REGIÓN IV SURORIENTE,12100610,MUNICIPALIDAD DE SANTA MARIA IXHUATAN,0600,SANTA ROSA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10281,SOBRE ESTABLECIMIENTOS COMERCIALES,65000.00,0.00,65000.00,11895.00,11895.00
2020,REGIÓN IV SURORIENTE,12100610,MUNICIPALIDAD DE SANTA MARIA IXHUATAN,0600,SANTA ROSA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10282,SOBRE ESTABLECIMIENTOS DE SERVICIOS,7000.00,0.00,7000.00,50.00,50.00
2020,REGIÓN IV SURORIENTE,12100610,MUNICIPALIDAD DE SANTA MARIA IXHUATAN,0600,SANTA ROSA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10283,SOBRE ESTABLECIMIENTOS INDUSTRIALES,12000.00,0.00,12000.00,990.00,990.00
2020,REGIÓN IV SURORIENTE,12100610,MUNICIPALIDAD DE SANTA MARIA IXHUATAN,0600,SANTA ROSA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10284,SOBRE DIVERSIONES Y ESPECTÁCULOS,10000.00,0.00,10000.00,1788.00,1788.00
2020,REGIÓN IV SURORIENTE,12100610,MUNICIPALIDAD DE SANTA MARIA IXHUATAN,0600,SANTA ROSA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10288,SOBRE PRODUCTOS INDUSTRIALES,1000.00,0.00,1000.00,700.00,700.00
2020,REGIÓN IV SURORIENTE,12100610,MUNICIPALIDAD DE SANTA MARIA IXHUATAN,0600,SANTA ROSA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10289,OTROS ARBITRIOS MUNICIPALES,250000.00,0.00,250000.00,91770.00,91770.00
2020,REGIÓN IV SURORIENTE,12100610,MUNICIPALIDAD DE SANTA MARIA IXHUATAN,0600,SANTA ROSA,11000,INGRESOS NO TRIBUTARIOS,11200,TASAS,11290,TASAS Y LICENCIAS VARIAS,11290,TASAS Y LICENCIAS VARIAS,1800000.00,0.00,1800000.00,475465.42,475465.42
2020,REGIÓN IV SURORIENTE,12100610,MUNICIPALIDAD DE SANTA MARIA IXHUATAN,0600,SANTA ROSA,11000,INGRESOS NO TRIBUTARIOS,11400,"ARRENDAMIENTO DE EDIFICIOS, EQUIPOS E INSTALACIONES",11410,DE EDIFICIOS Y VIVIENDAS,11410,DE EDIFICIOS Y VIVIENDAS,10000.00,0.00,10000.00,1000.00,1000.00
2020,REGIÓN IV SURORIENTE,12100610,MUNICIPALIDAD DE SANTA MARIA IXHUATAN,0600,SANTA ROSA,11000,INGRESOS NO TRIBUTARIOS,11600,MULTAS,11610,ORIGINADAS POR INGRESOS NO TRIBUTARIOS,11610,ORIGINADAS POR INGRESOS NO TRIBUTARIOS,1000.00,0.00,1000.00,0.00,0.00
2020,REGIÓN IV SURORIENTE,12100610,MUNICIPALIDAD DE SANTA MARIA IXHUATAN,0600,SANTA ROSA,11000,INGRESOS NO TRIBUTARIOS,11900,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,10000.00,0.00,10000.00,0.00,0.00
2020,REGIÓN IV SURORIENTE,12100610,MUNICIPALIDAD DE SANTA MARIA IXHUATAN,0600,SANTA ROSA,13000,VTA. DE BIENES Y SERV. DE LA ADM. PÚBLICA,13200,VENTA DE SERVICIOS,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,292000.00,0.00,292000.00,47950.00,47950.00
2020,REGIÓN IV SURORIENTE,12100610,MUNICIPALIDAD DE SANTA MARIA IXHUATAN,0600,SANTA ROSA,14000,INGRESOS DE OPERACION,14200,VENTA DE SERVICIOS,14240,SERVICIOS PÚBLICOS MUNICIPALES,14240,SERVICIOS PÚBLICOS MUNICIPALES,442000.00,0.00,442000.00,145495.00,145495.00
2020,REGIÓN IV SURORIENTE,12100610,MUNICIPALIDAD DE SANTA MARIA IXHUATAN,0600,SANTA ROSA,15000,RENTAS DE LA PROPIEDAD,15100,INTERESES,15130,POR DEPOSITOS,15131,POR DEPÓSITOS INTERNOS,10000.00,0.00,10000.00,1383.74,1383.74
2020,REGIÓN IV SURORIENTE,12100610,MUNICIPALIDAD DE SANTA MARIA IXHUATAN,0600,SANTA ROSA,15000,RENTAS DE LA PROPIEDAD,15300,ARRENDAMIENTO DE TIERRAS Y TERRENOS,15310,ARRENDAMIENTO DE TIERRAS Y TERRENOS,15310,ARRENDAMIENTO DE TIERRAS Y TERRENOS,5000.00,0.00,5000.00,2550.00,2550.00
2020,REGIÓN IV SURORIENTE,12100610,MUNICIPALIDAD DE SANTA MARIA IXHUATAN,0600,SANTA ROSA,16000,TRANSFERENCIAS CORRIENTES,16200,DEL SECTOR PÚBLICO,16210,DE LA ADMINISTRACIÓN CENTRAL,16210,DE LA ADMINISTRACIÓN CENTRAL,4689500.00,0.00,4689500.00,1361967.06,1361967.06
2020,REGIÓN IV SURORIENTE,12100610,MUNICIPALIDAD DE SANTA MARIA IXHUATAN,0600,SANTA ROSA,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17210,DE LA ADMINISTRACIÓN CENTRAL,17210,DE LA ADMINISTRACIÓN CENTRAL,23250500.00,0.00,23250500.00,6866290.08,6866290.08
2020,REGIÓN IV SURORIENTE,12100610,MUNICIPALIDAD DE SANTA MARIA IXHUATAN,0600,SANTA ROSA,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,17220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,0.00,495326.75,495326.75,585566.10,585566.10
2020,REGIÓN IV SURORIENTE,12100610,MUNICIPALIDAD DE SANTA MARIA IXHUATAN,0600,SANTA ROSA,17000,TRANSFERENCIAS DE CAPITAL,17300,DEL SECTOR EXTERNO,17310,DE PERSONAS Y UNIDADES FAMILIARES,17310,DE PERSONAS Y UNIDADES FAMILIARES,0.00,2250.00,2250.00,600.00,600.00
2020,REGIÓN IV SURORIENTE,12100610,MUNICIPALIDAD DE SANTA MARIA IXHUATAN,0600,SANTA ROSA,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23100,DISMINUCIÓN DE DISPONIBILIDADES,23110,DISMINUCIÓN DE CAJA Y BANCOS,23110,DISMINUCIÓN DE CAJA Y BANCOS,0.00,1557482.12,1557482.12,0.00,0.00
2020,REGIÓN IV SURORIENTE,12100610,MUNICIPALIDAD DE SANTA MARIA IXHUATAN,0600,SANTA ROSA,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23400,DISM. DE ACT. DIFERIDOS Y ANTICIPOS A CONTRATISTAS,23440,DISMINUCIÓN DE ANTICIPOS A CONTRATISTAS Y PROVEEDORES A LARGO PLAZO,23440,DISMINUCIÓN DE ANTICIPOS A CONTRATISTAS Y PROVEEDORES A LARGO PLAZO,0.00,2638917.46,2638917.46,0.00,0.00
2020,REGIÓN IV SURORIENTE,12100610,MUNICIPALIDAD DE SANTA MARIA IXHUATAN,0600,SANTA ROSA,24000,ENDEUDAMIENTO PÚBLICO INTERNO,24400,OBTENCIÓN DE PRESTAMOS INTERNOS A LARGO PLAZO,24430,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,24430,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,0.00,912433.79,912433.79,0.00,0.00
2020,REGIÓN IV SURORIENTE,12100611,MUNICIPALIDAD DE GUAZACAPAN,0600,SANTA ROSA,10000,INGRESOS TRIBUTARIOS,10100,IMPUESTOS DIRECTOS,10140,IMPUESTOS MUNICIPALES,10141,SOBRE LA TENENCIA DE PATRIMONIO,322500.00,0.00,322500.00,125955.61,125955.61
2020,REGIÓN IV SURORIENTE,12100611,MUNICIPALIDAD DE GUAZACAPAN,0600,SANTA ROSA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10281,SOBRE ESTABLECIMIENTOS COMERCIALES,25250.00,0.00,25250.00,3905.00,3905.00
2020,REGIÓN IV SURORIENTE,12100611,MUNICIPALIDAD DE GUAZACAPAN,0600,SANTA ROSA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10282,SOBRE ESTABLECIMIENTOS DE SERVICIOS,7000.00,0.00,7000.00,630.00,630.00
2020,REGIÓN IV SURORIENTE,12100611,MUNICIPALIDAD DE GUAZACAPAN,0600,SANTA ROSA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10283,SOBRE ESTABLECIMIENTOS INDUSTRIALES,3500.00,0.00,3500.00,0.00,0.00
2020,REGIÓN IV SURORIENTE,12100611,MUNICIPALIDAD DE GUAZACAPAN,0600,SANTA ROSA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10284,SOBRE DIVERSIONES Y ESPECTÁCULOS,15000.00,0.00,15000.00,0.00,0.00
2020,REGIÓN IV SURORIENTE,12100611,MUNICIPALIDAD DE GUAZACAPAN,0600,SANTA ROSA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10286,SOBRE PRODUCTOS PRIMARIOS AGRÍCOLAS,39000.00,0.00,39000.00,0.00,0.00
2020,REGIÓN IV SURORIENTE,12100611,MUNICIPALIDAD DE GUAZACAPAN,0600,SANTA ROSA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10287,SOBRE PRODUCTOS PRIMARIOS PECUARIOS,400.00,0.00,400.00,0.00,0.00
2020,REGIÓN IV SURORIENTE,12100611,MUNICIPALIDAD DE GUAZACAPAN,0600,SANTA ROSA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10289,OTROS ARBITRIOS MUNICIPALES,95000.00,0.00,95000.00,87309.50,87309.50
2020,REGIÓN IV SURORIENTE,12100611,MUNICIPALIDAD DE GUAZACAPAN,0600,SANTA ROSA,11000,INGRESOS NO TRIBUTARIOS,11200,TASAS,11290,TASAS Y LICENCIAS VARIAS,11290,TASAS Y LICENCIAS VARIAS,2105000.00,0.00,2105000.00,1089881.53,1089881.53
2020,REGIÓN IV SURORIENTE,12100611,MUNICIPALIDAD DE GUAZACAPAN,0600,SANTA ROSA,11000,INGRESOS NO TRIBUTARIOS,11300,CONTRIBUCIONES POR MEJORAS,11310,CONTRIBUCIONES POR MEJORAS,11310,CONTRIBUCIONES POR MEJORAS,6500.00,0.00,6500.00,0.00,0.00
2020,REGIÓN IV SURORIENTE,12100611,MUNICIPALIDAD DE GUAZACAPAN,0600,SANTA ROSA,11000,INGRESOS NO TRIBUTARIOS,11400,"ARRENDAMIENTO DE EDIFICIOS, EQUIPOS E INSTALACIONES",11410,DE EDIFICIOS Y VIVIENDAS,11410,DE EDIFICIOS Y VIVIENDAS,160000.00,0.00,160000.00,49660.00,49660.00
2020,REGIÓN IV SURORIENTE,12100611,MUNICIPALIDAD DE GUAZACAPAN,0600,SANTA ROSA,11000,INGRESOS NO TRIBUTARIOS,11600,MULTAS,11610,ORIGINADAS POR INGRESOS NO TRIBUTARIOS,11610,ORIGINADAS POR INGRESOS NO TRIBUTARIOS,1000.00,0.00,1000.00,0.00,0.00
2020,REGIÓN IV SURORIENTE,12100611,MUNICIPALIDAD DE GUAZACAPAN,0600,SANTA ROSA,11000,INGRESOS NO TRIBUTARIOS,11900,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,500000.00,0.00,500000.00,59982.60,59982.60
2020,REGIÓN IV SURORIENTE,12100611,MUNICIPALIDAD DE GUAZACAPAN,0600,SANTA ROSA,13000,VTA. DE BIENES Y SERV. DE LA ADM. PÚBLICA,13200,VENTA DE SERVICIOS,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,66100.00,0.00,66100.00,22072.00,22072.00
2020,REGIÓN IV SURORIENTE,12100611,MUNICIPALIDAD DE GUAZACAPAN,0600,SANTA ROSA,14000,INGRESOS DE OPERACION,14200,VENTA DE SERVICIOS,14240,SERVICIOS PÚBLICOS MUNICIPALES,14240,SERVICIOS PÚBLICOS MUNICIPALES,173500.00,0.00,173500.00,91475.00,91475.00
2020,REGIÓN IV SURORIENTE,12100611,MUNICIPALIDAD DE GUAZACAPAN,0600,SANTA ROSA,15000,RENTAS DE LA PROPIEDAD,15100,INTERESES,15130,POR DEPOSITOS,15131,POR DEPÓSITOS INTERNOS,1000.00,0.00,1000.00,502.49,502.49
2020,REGIÓN IV SURORIENTE,12100611,MUNICIPALIDAD DE GUAZACAPAN,0600,SANTA ROSA,16000,TRANSFERENCIAS CORRIENTES,16200,DEL SECTOR PÚBLICO,16210,DE LA ADMINISTRACIÓN CENTRAL,16210,DE LA ADMINISTRACIÓN CENTRAL,2614548.00,0.00,2614548.00,1252076.45,1252076.45
2020,REGIÓN IV SURORIENTE,12100611,MUNICIPALIDAD DE GUAZACAPAN,0600,SANTA ROSA,17000,TRANSFERENCIAS DE CAPITAL,17100,DEL SECTOR PRIVADO,17110,DE PERSONAS Y UNIDADES FAMILIARES,17110,DE PERSONAS Y UNIDADES FAMILIARES,0.00,6243.00,6243.00,0.00,0.00
2020,REGIÓN IV SURORIENTE,12100611,MUNICIPALIDAD DE GUAZACAPAN,0600,SANTA ROSA,17000,TRANSFERENCIAS DE CAPITAL,17100,DEL SECTOR PRIVADO,17120,DE INSTITUCIONES SIN FINES DE LUCRO,17120,DE INSTITUCIONES SIN FINES DE LUCRO,0.00,15161.25,15161.25,0.00,0.00
2020,REGIÓN IV SURORIENTE,12100611,MUNICIPALIDAD DE GUAZACAPAN,0600,SANTA ROSA,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17210,DE LA ADMINISTRACIÓN CENTRAL,17210,DE LA ADMINISTRACIÓN CENTRAL,12823569.00,0.00,12823569.00,6312281.95,6312281.95
2020,REGIÓN IV SURORIENTE,12100611,MUNICIPALIDAD DE GUAZACAPAN,0600,SANTA ROSA,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,17220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,0.00,5018330.74,5018330.74,0.00,0.00
2020,REGIÓN IV SURORIENTE,12100611,MUNICIPALIDAD DE GUAZACAPAN,0600,SANTA ROSA,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23100,DISMINUCIÓN DE DISPONIBILIDADES,23110,DISMINUCIÓN DE CAJA Y BANCOS,23110,DISMINUCIÓN DE CAJA Y BANCOS,0.00,16566.31,16566.31,0.00,0.00
2020,REGIÓN IV SURORIENTE,12100612,MUNICIPALIDAD DE SANTA CRUZ NARANJO,0600,SANTA ROSA,10000,INGRESOS TRIBUTARIOS,10100,IMPUESTOS DIRECTOS,10140,IMPUESTOS MUNICIPALES,10141,SOBRE LA TENENCIA DE PATRIMONIO,167349.39,0.00,167349.39,67538.21,67538.21
2020,REGIÓN IV SURORIENTE,12100612,MUNICIPALIDAD DE SANTA CRUZ NARANJO,0600,SANTA ROSA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10281,SOBRE ESTABLECIMIENTOS COMERCIALES,3005.00,0.00,3005.00,4290.00,4290.00
2020,REGIÓN IV SURORIENTE,12100612,MUNICIPALIDAD DE SANTA CRUZ NARANJO,0600,SANTA ROSA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10282,SOBRE ESTABLECIMIENTOS DE SERVICIOS,11400.00,0.00,11400.00,17275.00,17275.00
2020,REGIÓN IV SURORIENTE,12100612,MUNICIPALIDAD DE SANTA CRUZ NARANJO,0600,SANTA ROSA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10287,SOBRE PRODUCTOS PRIMARIOS PECUARIOS,48.00,0.00,48.00,22.00,22.00
2020,REGIÓN IV SURORIENTE,12100612,MUNICIPALIDAD DE SANTA CRUZ NARANJO,0600,SANTA ROSA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10289,OTROS ARBITRIOS MUNICIPALES,81203.00,0.00,81203.00,64990.00,64990.00
2020,REGIÓN IV SURORIENTE,12100612,MUNICIPALIDAD DE SANTA CRUZ NARANJO,0600,SANTA ROSA,11000,INGRESOS NO TRIBUTARIOS,11200,TASAS,11290,TASAS Y LICENCIAS VARIAS,11290,TASAS Y LICENCIAS VARIAS,927989.80,0.00,927989.80,616755.21,616755.21
2020,REGIÓN IV SURORIENTE,12100612,MUNICIPALIDAD DE SANTA CRUZ NARANJO,0600,SANTA ROSA,11000,INGRESOS NO TRIBUTARIOS,11400,"ARRENDAMIENTO DE EDIFICIOS, EQUIPOS E INSTALACIONES",11410,DE EDIFICIOS Y VIVIENDAS,11410,DE EDIFICIOS Y VIVIENDAS,69800.00,0.00,69800.00,37800.00,37800.00
2020,REGIÓN IV SURORIENTE,12100612,MUNICIPALIDAD DE SANTA CRUZ NARANJO,0600,SANTA ROSA,11000,INGRESOS NO TRIBUTARIOS,11900,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,8993.00,0.00,8993.00,2402.00,2402.00
2020,REGIÓN IV SURORIENTE,12100612,MUNICIPALIDAD DE SANTA CRUZ NARANJO,0600,SANTA ROSA,13000,VTA. DE BIENES Y SERV. DE LA ADM. PÚBLICA,13200,VENTA DE SERVICIOS,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,27270.73,0.00,27270.73,16066.56,16066.56
2020,REGIÓN IV SURORIENTE,12100612,MUNICIPALIDAD DE SANTA CRUZ NARANJO,0600,SANTA ROSA,14000,INGRESOS DE OPERACION,14100,VENTA DE BIENES,14190,VENTA DE OTROS BIENES,14190,VENTA DE OTROS BIENES,24340.07,0.00,24340.07,8031.65,8031.65
2020,REGIÓN IV SURORIENTE,12100612,MUNICIPALIDAD DE SANTA CRUZ NARANJO,0600,SANTA ROSA,14000,INGRESOS DE OPERACION,14200,VENTA DE SERVICIOS,14240,SERVICIOS PÚBLICOS MUNICIPALES,14240,SERVICIOS PÚBLICOS MUNICIPALES,777109.84,0.00,777109.84,313108.02,313108.02
2020,REGIÓN IV SURORIENTE,12100612,MUNICIPALIDAD DE SANTA CRUZ NARANJO,0600,SANTA ROSA,15000,RENTAS DE LA PROPIEDAD,15100,INTERESES,15130,POR DEPOSITOS,15131,POR DEPÓSITOS INTERNOS,92336.16,0.00,92336.16,34230.24,34230.24
2020,REGIÓN IV SURORIENTE,12100612,MUNICIPALIDAD DE SANTA CRUZ NARANJO,0600,SANTA ROSA,16000,TRANSFERENCIAS CORRIENTES,16200,DEL SECTOR PÚBLICO,16210,DE LA ADMINISTRACIÓN CENTRAL,16210,DE LA ADMINISTRACIÓN CENTRAL,2776351.38,233188.94,3009540.32,1351022.50,1351022.50
2020,REGIÓN IV SURORIENTE,12100612,MUNICIPALIDAD DE SANTA CRUZ NARANJO,0600,SANTA ROSA,17000,TRANSFERENCIAS DE CAPITAL,17100,DEL SECTOR PRIVADO,17110,DE PERSONAS Y UNIDADES FAMILIARES,17110,DE PERSONAS Y UNIDADES FAMILIARES,0.00,5056.00,5056.00,3000.00,3000.00
2020,REGIÓN IV SURORIENTE,12100612,MUNICIPALIDAD DE SANTA CRUZ NARANJO,0600,SANTA ROSA,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17210,DE LA ADMINISTRACIÓN CENTRAL,17210,DE LA ADMINISTRACIÓN CENTRAL,13437798.63,1174143.30,14611941.93,6812113.38,6812113.38
2020,REGIÓN IV SURORIENTE,12100612,MUNICIPALIDAD DE SANTA CRUZ NARANJO,0600,SANTA ROSA,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,17220,DE ENTIDADES DESCENTRALIZADAS Y AUTÓNOMAS NO FINANCIERAS,0.00,2116830.12,2116830.12,147283.40,147283.40
2020,REGIÓN IV SURORIENTE,12100612,MUNICIPALIDAD DE SANTA CRUZ NARANJO,0600,SANTA ROSA,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23100,DISMINUCIÓN DE DISPONIBILIDADES,23110,DISMINUCIÓN DE CAJA Y BANCOS,23110,DISMINUCIÓN DE CAJA Y BANCOS,0.00,1239803.74,1239803.74,0.00,0.00
2020,REGIÓN IV SURORIENTE,12100612,MUNICIPALIDAD DE SANTA CRUZ NARANJO,0600,SANTA ROSA,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23400,DISM. DE ACT. DIFERIDOS Y ANTICIPOS A CONTRATISTAS,23440,DISMINUCIÓN DE ANTICIPOS A CONTRATISTAS Y PROVEEDORES A LARGO PLAZO,23440,DISMINUCIÓN DE ANTICIPOS A CONTRATISTAS Y PROVEEDORES A LARGO PLAZO,0.00,552279.08,552279.08,0.00,0.00
2020,REGIÓN IV SURORIENTE,12100613,MUNICIPALIDAD DE PUEBLO NUEVO VIÑAS,0600,SANTA ROSA,10000,INGRESOS TRIBUTARIOS,10100,IMPUESTOS DIRECTOS,10140,IMPUESTOS MUNICIPALES,10141,SOBRE LA TENENCIA DE PATRIMONIO,465500.00,0.00,465500.00,200257.25,200257.25
2020,REGIÓN IV SURORIENTE,12100613,MUNICIPALIDAD DE PUEBLO NUEVO VIÑAS,0600,SANTA ROSA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10281,SOBRE ESTABLECIMIENTOS COMERCIALES,17000.00,0.00,17000.00,9255.00,9255.00
2020,REGIÓN IV SURORIENTE,12100613,MUNICIPALIDAD DE PUEBLO NUEVO VIÑAS,0600,SANTA ROSA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10283,SOBRE ESTABLECIMIENTOS INDUSTRIALES,1000.00,0.00,1000.00,330.00,330.00
2020,REGIÓN IV SURORIENTE,12100613,MUNICIPALIDAD DE PUEBLO NUEVO VIÑAS,0600,SANTA ROSA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10284,SOBRE DIVERSIONES Y ESPECTÁCULOS,3600.00,0.00,3600.00,0.00,0.00
2020,REGIÓN IV SURORIENTE,12100613,MUNICIPALIDAD DE PUEBLO NUEVO VIÑAS,0600,SANTA ROSA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10289,OTROS ARBITRIOS MUNICIPALES,125000.00,0.00,125000.00,76303.00,76303.00
2020,REGIÓN IV SURORIENTE,12100613,MUNICIPALIDAD DE PUEBLO NUEVO VIÑAS,0600,SANTA ROSA,11000,INGRESOS NO TRIBUTARIOS,11200,TASAS,11290,TASAS Y LICENCIAS VARIAS,11290,TASAS Y LICENCIAS VARIAS,1800000.00,0.00,1800000.00,803609.88,803609.88
2020,REGIÓN IV SURORIENTE,12100613,MUNICIPALIDAD DE PUEBLO NUEVO VIÑAS,0600,SANTA ROSA,11000,INGRESOS NO TRIBUTARIOS,11300,CONTRIBUCIONES POR MEJORAS,11310,CONTRIBUCIONES POR MEJORAS,11310,CONTRIBUCIONES POR MEJORAS,25000.00,0.00,25000.00,1350.00,1350.00
2020,REGIÓN IV SURORIENTE,12100613,MUNICIPALIDAD DE PUEBLO NUEVO VIÑAS,0600,SANTA ROSA,11000,INGRESOS NO TRIBUTARIOS,11400,"ARRENDAMIENTO DE EDIFICIOS, EQUIPOS E INSTALACIONES",11410,DE EDIFICIOS Y VIVIENDAS,11410,DE EDIFICIOS Y VIVIENDAS,65000.00,0.00,65000.00,3557.00,3557.00
2020,REGIÓN IV SURORIENTE,12100613,MUNICIPALIDAD DE PUEBLO NUEVO VIÑAS,0600,SANTA ROSA,11000,INGRESOS NO TRIBUTARIOS,11900,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,70000.00,0.00,70000.00,73851.85,73851.85
2020,REGIÓN IV SURORIENTE,12100613,MUNICIPALIDAD DE PUEBLO NUEVO VIÑAS,0600,SANTA ROSA,13000,VTA. DE BIENES Y SERV. DE LA ADM. PÚBLICA,13200,VENTA DE SERVICIOS,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,25000.00,0.00,25000.00,21515.00,21515.00
